id,timestamp,station_id,station_name,available_bikes,standard_bikes,ebikes,empty_docks,total_docks,latitude,longitude
692692,2026-03-22 07:07:00+00,BikePoints_378,"Natural History Museum, South Kensington",10,10,0,29,42,51.495592,-0.179077
692693,2026-03-22 07:07:00+00,BikePoints_350,"Queen's Gate, Kensington Gardens",4,4,0,12,21,51.501715,-0.179854
692694,2026-03-22 07:07:00+00,BikePoints_356,"South Kensington Station, South Kensington",0,0,0,13,15,51.494412,-0.173881
692695,2026-03-22 07:07:00+00,BikePoints_231,"Queen's Gate (Central), South Kensington",9,9,0,21,31,51.493967,-0.178732
692696,2026-03-22 07:07:00+00,BikePoints_97,"Gloucester Road (North), Kensington",0,0,0,16,18,51.497924,-0.183834
692697,2026-03-22 07:07:00+00,BikePoints_113,"Gloucester Road (Central), South Kensington",3,3,0,15,19,51.496462,-0.183289
692698,2026-03-22 07:07:00+00,BikePoints_292,"Montpelier Street, Knightsbridge",12,12,0,4,16,51.498884,-0.165471
692699,2026-03-22 07:07:00+00,BikePoints_300,"Serpentine Car Park, Hyde Park",7,5,2,4,18,51.505014,-0.17306
692700,2026-03-22 07:07:00+00,BikePoints_405,"Gloucester Road Station, South Kensington",5,5,0,8,15,51.494185,-0.18267
692701,2026-03-22 07:07:00+00,BikePoints_187,"Queen's Gate (South), South Kensington",8,7,1,15,25,51.492479,-0.178433
692702,2026-03-22 07:07:00+00,BikePoints_404,"Palace Gate, Kensington Gardens",2,0,2,3,13,51.502042,-0.1844
692703,2026-03-22 07:07:00+00,BikePoints_36,"De Vere Gardens, Kensington",9,4,5,19,28,51.501737,-0.18498
692704,2026-03-22 07:07:00+00,BikePoints_163,"Sloane Avenue, Knightsbridge",5,5,0,19,27,51.493184,-0.167894
692705,2026-03-22 07:07:00+00,BikePoints_428,"Exhibition Road, Knightsbridge",1,1,0,18,20,51.499917,-0.174554
692706,2026-03-22 07:07:00+00,BikePoints_432,"Exhibition Road Museums 1, South Kensington",1,0,1,11,13,51.496468,-0.173796
692707,2026-03-22 07:07:00+00,BikePoints_482,"Exhibition Road Museums 2, South Kensington",2,2,0,12,14,51.495947,-0.173689
692708,2026-03-22 07:08:00+00,BikePoints_392,"Imperial College, Knightsbridge",3,3,0,28,33,51.499428,-0.179702
692709,2026-03-22 07:08:00+00,BikePoints_878,"Victoria & Albert Museum, South Kensington",0,0,0,28,30,51.495898,-0.173009
692710,2026-03-22 07:08:00+00,BikePoints_258,"Kensington Gore, Knightsbridge",1,1,0,21,23,51.501432,-0.178656
692711,2026-03-22 07:08:00+00,BikePoints_266,"Queen's Gate (North), Kensington",0,0,0,37,41,51.501026,-0.180246
692712,2026-03-22 07:08:00+00,BikePoints_150,"Holy Trinity Brompton, Knightsbridge",17,17,0,10,28,51.497056,-0.168917
692713,2026-03-22 07:08:00+00,BikePoints_378,"Natural History Museum, South Kensington",10,10,0,29,42,51.495592,-0.179077
692714,2026-03-22 07:08:00+00,BikePoints_350,"Queen's Gate, Kensington Gardens",4,4,0,12,21,51.501715,-0.179854
692715,2026-03-22 07:08:00+00,BikePoints_356,"South Kensington Station, South Kensington",0,0,0,13,15,51.494412,-0.173881
692716,2026-03-22 07:08:00+00,BikePoints_231,"Queen's Gate (Central), South Kensington",9,9,0,21,31,51.493967,-0.178732
692717,2026-03-22 07:08:00+00,BikePoints_97,"Gloucester Road (North), Kensington",0,0,0,16,18,51.497924,-0.183834
692718,2026-03-22 07:08:00+00,BikePoints_113,"Gloucester Road (Central), South Kensington",3,3,0,15,19,51.496462,-0.183289
692719,2026-03-22 07:08:00+00,BikePoints_292,"Montpelier Street, Knightsbridge",12,12,0,4,16,51.498884,-0.165471
692720,2026-03-22 07:08:00+00,BikePoints_300,"Serpentine Car Park, Hyde Park",7,5,2,4,18,51.505014,-0.17306
692721,2026-03-22 07:08:00+00,BikePoints_405,"Gloucester Road Station, South Kensington",5,5,0,8,15,51.494185,-0.18267
692722,2026-03-22 07:08:00+00,BikePoints_187,"Queen's Gate (South), South Kensington",8,7,1,15,25,51.492479,-0.178433
692723,2026-03-22 07:08:00+00,BikePoints_404,"Palace Gate, Kensington Gardens",2,0,2,3,13,51.502042,-0.1844
692724,2026-03-22 07:08:00+00,BikePoints_36,"De Vere Gardens, Kensington",9,4,5,19,28,51.501737,-0.18498
692725,2026-03-22 07:08:00+00,BikePoints_163,"Sloane Avenue, Knightsbridge",5,5,0,19,27,51.493184,-0.167894
692726,2026-03-22 07:08:00+00,BikePoints_428,"Exhibition Road, Knightsbridge",1,1,0,18,20,51.499917,-0.174554
692727,2026-03-22 07:08:00+00,BikePoints_432,"Exhibition Road Museums 1, South Kensington",1,0,1,11,13,51.496468,-0.173796
692728,2026-03-22 07:08:00+00,BikePoints_482,"Exhibition Road Museums 2, South Kensington",2,2,0,12,14,51.495947,-0.173689
692729,2026-03-22 07:09:00+00,BikePoints_392,"Imperial College, Knightsbridge",3,3,0,28,33,51.499428,-0.179702
692730,2026-03-22 07:09:00+00,BikePoints_878,"Victoria & Albert Museum, South Kensington",0,0,0,28,30,51.495898,-0.173009
692731,2026-03-22 07:09:00+00,BikePoints_258,"Kensington Gore, Knightsbridge",1,1,0,21,23,51.501432,-0.178656
692732,2026-03-22 07:09:00+00,BikePoints_266,"Queen's Gate (North), Kensington",0,0,0,37,41,51.501026,-0.180246
692733,2026-03-22 07:09:00+00,BikePoints_150,"Holy Trinity Brompton, Knightsbridge",17,17,0,10,28,51.497056,-0.168917
692734,2026-03-22 07:09:00+00,BikePoints_378,"Natural History Museum, South Kensington",10,10,0,29,42,51.495592,-0.179077
692735,2026-03-22 07:09:00+00,BikePoints_350,"Queen's Gate, Kensington Gardens",4,4,0,12,21,51.501715,-0.179854
692736,2026-03-22 07:09:00+00,BikePoints_356,"South Kensington Station, South Kensington",0,0,0,13,15,51.494412,-0.173881
692737,2026-03-22 07:09:00+00,BikePoints_231,"Queen's Gate (Central), South Kensington",9,9,0,21,31,51.493967,-0.178732
692738,2026-03-22 07:09:00+00,BikePoints_97,"Gloucester Road (North), Kensington",0,0,0,16,18,51.497924,-0.183834
692739,2026-03-22 07:09:00+00,BikePoints_113,"Gloucester Road (Central), South Kensington",3,3,0,15,19,51.496462,-0.183289
692740,2026-03-22 07:09:00+00,BikePoints_292,"Montpelier Street, Knightsbridge",12,12,0,4,16,51.498884,-0.165471
692741,2026-03-22 07:09:00+00,BikePoints_300,"Serpentine Car Park, Hyde Park",7,5,2,4,18,51.505014,-0.17306
692742,2026-03-22 07:09:00+00,BikePoints_405,"Gloucester Road Station, South Kensington",5,5,0,8,15,51.494185,-0.18267
692743,2026-03-22 07:09:00+00,BikePoints_187,"Queen's Gate (South), South Kensington",8,7,1,15,25,51.492479,-0.178433
692744,2026-03-22 07:09:00+00,BikePoints_404,"Palace Gate, Kensington Gardens",2,0,2,3,13,51.502042,-0.1844
692745,2026-03-22 07:09:00+00,BikePoints_36,"De Vere Gardens, Kensington",9,4,5,19,28,51.501737,-0.18498
692746,2026-03-22 07:09:00+00,BikePoints_163,"Sloane Avenue, Knightsbridge",5,5,0,19,27,51.493184,-0.167894
692747,2026-03-22 07:09:00+00,BikePoints_428,"Exhibition Road, Knightsbridge",1,1,0,18,20,51.499917,-0.174554
692748,2026-03-22 07:09:00+00,BikePoints_432,"Exhibition Road Museums 1, South Kensington",1,0,1,11,13,51.496468,-0.173796
692749,2026-03-22 07:09:00+00,BikePoints_482,"Exhibition Road Museums 2, South Kensington",2,2,0,12,14,51.495947,-0.173689
692750,2026-03-22 07:10:00+00,BikePoints_392,"Imperial College, Knightsbridge",3,3,0,28,33,51.499428,-0.179702
692751,2026-03-22 07:10:00+00,BikePoints_878,"Victoria & Albert Museum, South Kensington",0,0,0,28,30,51.495898,-0.173009
692752,2026-03-22 07:10:00+00,BikePoints_258,"Kensington Gore, Knightsbridge",1,1,0,21,23,51.501432,-0.178656
692753,2026-03-22 07:10:00+00,BikePoints_266,"Queen's Gate (North), Kensington",0,0,0,37,41,51.501026,-0.180246
692754,2026-03-22 07:10:00+00,BikePoints_150,"Holy Trinity Brompton, Knightsbridge",17,17,0,10,28,51.497056,-0.168917
692755,2026-03-22 07:10:00+00,BikePoints_378,"Natural History Museum, South Kensington",10,10,0,29,42,51.495592,-0.179077
692756,2026-03-22 07:10:00+00,BikePoints_350,"Queen's Gate, Kensington Gardens",4,4,0,12,21,51.501715,-0.179854
692757,2026-03-22 07:10:00+00,BikePoints_356,"South Kensington Station, South Kensington",0,0,0,13,15,51.494412,-0.173881
692758,2026-03-22 07:10:00+00,BikePoints_231,"Queen's Gate (Central), South Kensington",9,9,0,21,31,51.493967,-0.178732
692759,2026-03-22 07:10:00+00,BikePoints_97,"Gloucester Road (North), Kensington",0,0,0,16,18,51.497924,-0.183834
692760,2026-03-22 07:10:00+00,BikePoints_113,"Gloucester Road (Central), South Kensington",3,3,0,15,19,51.496462,-0.183289
692761,2026-03-22 07:10:00+00,BikePoints_292,"Montpelier Street, Knightsbridge",12,12,0,4,16,51.498884,-0.165471
692762,2026-03-22 07:10:00+00,BikePoints_300,"Serpentine Car Park, Hyde Park",7,5,2,4,18,51.505014,-0.17306
692763,2026-03-22 07:10:00+00,BikePoints_405,"Gloucester Road Station, South Kensington",5,5,0,8,15,51.494185,-0.18267
692764,2026-03-22 07:10:00+00,BikePoints_187,"Queen's Gate (South), South Kensington",8,7,1,15,25,51.492479,-0.178433
692765,2026-03-22 07:10:00+00,BikePoints_404,"Palace Gate, Kensington Gardens",2,0,2,3,13,51.502042,-0.1844
692766,2026-03-22 07:10:00+00,BikePoints_36,"De Vere Gardens, Kensington",9,4,5,19,28,51.501737,-0.18498
692767,2026-03-22 07:10:00+00,BikePoints_163,"Sloane Avenue, Knightsbridge",5,5,0,19,27,51.493184,-0.167894
692768,2026-03-22 07:10:00+00,BikePoints_428,"Exhibition Road, Knightsbridge",1,1,0,18,20,51.499917,-0.174554
692769,2026-03-22 07:10:00+00,BikePoints_432,"Exhibition Road Museums 1, South Kensington",1,0,1,11,13,51.496468,-0.173796
692770,2026-03-22 07:10:00+00,BikePoints_482,"Exhibition Road Museums 2, South Kensington",2,2,0,12,14,51.495947,-0.173689
692771,2026-03-22 07:11:00+00,BikePoints_392,"Imperial College, Knightsbridge",3,3,0,28,33,51.499428,-0.179702
692772,2026-03-22 07:11:00+00,BikePoints_878,"Victoria & Albert Museum, South Kensington",0,0,0,28,30,51.495898,-0.173009
692773,2026-03-22 07:11:00+00,BikePoints_258,"Kensington Gore, Knightsbridge",1,1,0,21,23,51.501432,-0.178656
692774,2026-03-22 07:11:00+00,BikePoints_266,"Queen's Gate (North), Kensington",0,0,0,37,41,51.501026,-0.180246
692775,2026-03-22 07:11:00+00,BikePoints_150,"Holy Trinity Brompton, Knightsbridge",17,17,0,10,28,51.497056,-0.168917
692776,2026-03-22 07:11:00+00,BikePoints_378,"Natural History Museum, South Kensington",10,10,0,29,42,51.495592,-0.179077
692777,2026-03-22 07:11:00+00,BikePoints_350,"Queen's Gate, Kensington Gardens",4,4,0,12,21,51.501715,-0.179854
692778,2026-03-22 07:11:00+00,BikePoints_356,"South Kensington Station, South Kensington",0,0,0,13,15,51.494412,-0.173881
692779,2026-03-22 07:11:00+00,BikePoints_231,"Queen's Gate (Central), South Kensington",9,9,0,21,31,51.493967,-0.178732
692780,2026-03-22 07:11:00+00,BikePoints_97,"Gloucester Road (North), Kensington",0,0,0,16,18,51.497924,-0.183834
692781,2026-03-22 07:11:00+00,BikePoints_113,"Gloucester Road (Central), South Kensington",3,3,0,15,19,51.496462,-0.183289
692782,2026-03-22 07:11:00+00,BikePoints_292,"Montpelier Street, Knightsbridge",12,12,0,4,16,51.498884,-0.165471
692783,2026-03-22 07:11:00+00,BikePoints_300,"Serpentine Car Park, Hyde Park",7,5,2,4,18,51.505014,-0.17306
692784,2026-03-22 07:11:00+00,BikePoints_405,"Gloucester Road Station, South Kensington",5,5,0,8,15,51.494185,-0.18267
692785,2026-03-22 07:11:00+00,BikePoints_187,"Queen's Gate (South), South Kensington",8,7,1,15,25,51.492479,-0.178433
692786,2026-03-22 07:11:00+00,BikePoints_404,"Palace Gate, Kensington Gardens",2,0,2,3,13,51.502042,-0.1844
692787,2026-03-22 07:11:00+00,BikePoints_36,"De Vere Gardens, Kensington",9,4,5,19,28,51.501737,-0.18498
692788,2026-03-22 07:11:00+00,BikePoints_163,"Sloane Avenue, Knightsbridge",5,5,0,19,27,51.493184,-0.167894
692789,2026-03-22 07:11:00+00,BikePoints_428,"Exhibition Road, Knightsbridge",1,1,0,18,20,51.499917,-0.174554
692790,2026-03-22 07:11:00+00,BikePoints_432,"Exhibition Road Museums 1, South Kensington",1,0,1,11,13,51.496468,-0.173796
692791,2026-03-22 07:11:00+00,BikePoints_482,"Exhibition Road Museums 2, South Kensington",2,2,0,12,14,51.495947,-0.173689
692792,2026-03-22 07:12:00+00,BikePoints_392,"Imperial College, Knightsbridge",3,3,0,28,33,51.499428,-0.179702
692793,2026-03-22 07:12:00+00,BikePoints_878,"Victoria & Albert Museum, South Kensington",0,0,0,28,30,51.495898,-0.173009
692794,2026-03-22 07:12:00+00,BikePoints_258,"Kensington Gore, Knightsbridge",1,1,0,21,23,51.501432,-0.178656
692795,2026-03-22 07:12:00+00,BikePoints_266,"Queen's Gate (North), Kensington",0,0,0,37,41,51.501026,-0.180246
692796,2026-03-22 07:12:00+00,BikePoints_150,"Holy Trinity Brompton, Knightsbridge",17,17,0,10,28,51.497056,-0.168917
692797,2026-03-22 07:12:00+00,BikePoints_378,"Natural History Museum, South Kensington",10,10,0,29,42,51.495592,-0.179077
692798,2026-03-22 07:12:00+00,BikePoints_350,"Queen's Gate, Kensington Gardens",4,4,0,12,21,51.501715,-0.179854
692799,2026-03-22 07:12:00+00,BikePoints_356,"South Kensington Station, South Kensington",0,0,0,13,15,51.494412,-0.173881
692800,2026-03-22 07:12:00+00,BikePoints_231,"Queen's Gate (Central), South Kensington",9,9,0,21,31,51.493967,-0.178732
692801,2026-03-22 07:12:00+00,BikePoints_97,"Gloucester Road (North), Kensington",0,0,0,16,18,51.497924,-0.183834
692802,2026-03-22 07:12:00+00,BikePoints_113,"Gloucester Road (Central), South Kensington",3,3,0,15,19,51.496462,-0.183289
692803,2026-03-22 07:12:00+00,BikePoints_292,"Montpelier Street, Knightsbridge",12,12,0,4,16,51.498884,-0.165471
692804,2026-03-22 07:12:00+00,BikePoints_300,"Serpentine Car Park, Hyde Park",7,5,2,4,18,51.505014,-0.17306
692805,2026-03-22 07:12:00+00,BikePoints_405,"Gloucester Road Station, South Kensington",5,5,0,8,15,51.494185,-0.18267
692806,2026-03-22 07:12:00+00,BikePoints_187,"Queen's Gate (South), South Kensington",8,7,1,15,25,51.492479,-0.178433
692807,2026-03-22 07:12:00+00,BikePoints_404,"Palace Gate, Kensington Gardens",2,0,2,3,13,51.502042,-0.1844
692808,2026-03-22 07:12:00+00,BikePoints_36,"De Vere Gardens, Kensington",9,4,5,19,28,51.501737,-0.18498
692809,2026-03-22 07:12:00+00,BikePoints_163,"Sloane Avenue, Knightsbridge",5,5,0,19,27,51.493184,-0.167894
692810,2026-03-22 07:12:00+00,BikePoints_428,"Exhibition Road, Knightsbridge",1,1,0,18,20,51.499917,-0.174554
692811,2026-03-22 07:12:00+00,BikePoints_432,"Exhibition Road Museums 1, South Kensington",1,0,1,11,13,51.496468,-0.173796
692812,2026-03-22 07:12:00+00,BikePoints_482,"Exhibition Road Museums 2, South Kensington",2,2,0,12,14,51.495947,-0.173689
692813,2026-03-22 07:13:00+00,BikePoints_392,"Imperial College, Knightsbridge",3,3,0,28,33,51.499428,-0.179702
692814,2026-03-22 07:13:00+00,BikePoints_878,"Victoria & Albert Museum, South Kensington",0,0,0,28,30,51.495898,-0.173009
692815,2026-03-22 07:13:00+00,BikePoints_258,"Kensington Gore, Knightsbridge",1,1,0,21,23,51.501432,-0.178656
692816,2026-03-22 07:13:00+00,BikePoints_266,"Queen's Gate (North), Kensington",0,0,0,37,41,51.501026,-0.180246
692817,2026-03-22 07:13:00+00,BikePoints_150,"Holy Trinity Brompton, Knightsbridge",17,17,0,10,28,51.497056,-0.168917
692818,2026-03-22 07:13:00+00,BikePoints_378,"Natural History Museum, South Kensington",10,10,0,29,42,51.495592,-0.179077
692819,2026-03-22 07:13:00+00,BikePoints_350,"Queen's Gate, Kensington Gardens",4,4,0,12,21,51.501715,-0.179854
692820,2026-03-22 07:13:00+00,BikePoints_356,"South Kensington Station, South Kensington",0,0,0,13,15,51.494412,-0.173881
692821,2026-03-22 07:13:00+00,BikePoints_231,"Queen's Gate (Central), South Kensington",9,9,0,21,31,51.493967,-0.178732
692822,2026-03-22 07:13:00+00,BikePoints_97,"Gloucester Road (North), Kensington",0,0,0,16,18,51.497924,-0.183834
692823,2026-03-22 07:13:00+00,BikePoints_113,"Gloucester Road (Central), South Kensington",3,3,0,15,19,51.496462,-0.183289
692824,2026-03-22 07:13:00+00,BikePoints_292,"Montpelier Street, Knightsbridge",12,12,0,4,16,51.498884,-0.165471
692825,2026-03-22 07:13:00+00,BikePoints_300,"Serpentine Car Park, Hyde Park",7,5,2,4,18,51.505014,-0.17306
692826,2026-03-22 07:13:00+00,BikePoints_405,"Gloucester Road Station, South Kensington",5,5,0,8,15,51.494185,-0.18267
692827,2026-03-22 07:13:00+00,BikePoints_187,"Queen's Gate (South), South Kensington",8,7,1,15,25,51.492479,-0.178433
692828,2026-03-22 07:13:00+00,BikePoints_404,"Palace Gate, Kensington Gardens",2,0,2,3,13,51.502042,-0.1844
692829,2026-03-22 07:13:00+00,BikePoints_36,"De Vere Gardens, Kensington",9,4,5,19,28,51.501737,-0.18498
692830,2026-03-22 07:13:00+00,BikePoints_163,"Sloane Avenue, Knightsbridge",5,5,0,19,27,51.493184,-0.167894
692831,2026-03-22 07:13:00+00,BikePoints_428,"Exhibition Road, Knightsbridge",1,1,0,18,20,51.499917,-0.174554
692832,2026-03-22 07:13:00+00,BikePoints_432,"Exhibition Road Museums 1, South Kensington",1,0,1,11,13,51.496468,-0.173796
692833,2026-03-22 07:13:00+00,BikePoints_482,"Exhibition Road Museums 2, South Kensington",2,2,0,12,14,51.495947,-0.173689
692834,2026-03-22 07:15:00+00,BikePoints_392,"Imperial College, Knightsbridge",3,3,0,28,33,51.499428,-0.179702
692835,2026-03-22 07:15:00+00,BikePoints_878,"Victoria & Albert Museum, South Kensington",0,0,0,28,30,51.495898,-0.173009
692836,2026-03-22 07:15:00+00,BikePoints_258,"Kensington Gore, Knightsbridge",1,1,0,21,23,51.501432,-0.178656
692837,2026-03-22 07:15:00+00,BikePoints_266,"Queen's Gate (North), Kensington",0,0,0,37,41,51.501026,-0.180246
692838,2026-03-22 07:15:00+00,BikePoints_150,"Holy Trinity Brompton, Knightsbridge",17,17,0,10,28,51.497056,-0.168917
692839,2026-03-22 07:15:00+00,BikePoints_378,"Natural History Museum, South Kensington",10,10,0,29,42,51.495592,-0.179077
692840,2026-03-22 07:15:00+00,BikePoints_350,"Queen's Gate, Kensington Gardens",4,4,0,12,21,51.501715,-0.179854
692841,2026-03-22 07:15:00+00,BikePoints_356,"South Kensington Station, South Kensington",0,0,0,13,15,51.494412,-0.173881
692842,2026-03-22 07:15:00+00,BikePoints_231,"Queen's Gate (Central), South Kensington",9,9,0,21,31,51.493967,-0.178732
692843,2026-03-22 07:15:00+00,BikePoints_97,"Gloucester Road (North), Kensington",0,0,0,16,18,51.497924,-0.183834
692844,2026-03-22 07:15:00+00,BikePoints_113,"Gloucester Road (Central), South Kensington",3,3,0,15,19,51.496462,-0.183289
692845,2026-03-22 07:15:00+00,BikePoints_292,"Montpelier Street, Knightsbridge",12,12,0,4,16,51.498884,-0.165471
692846,2026-03-22 07:15:00+00,BikePoints_300,"Serpentine Car Park, Hyde Park",7,5,2,4,18,51.505014,-0.17306
692847,2026-03-22 07:15:00+00,BikePoints_405,"Gloucester Road Station, South Kensington",5,5,0,8,15,51.494185,-0.18267
692848,2026-03-22 07:15:00+00,BikePoints_187,"Queen's Gate (South), South Kensington",8,7,1,15,25,51.492479,-0.178433
692849,2026-03-22 07:15:00+00,BikePoints_404,"Palace Gate, Kensington Gardens",2,0,2,3,13,51.502042,-0.1844
692850,2026-03-22 07:15:00+00,BikePoints_36,"De Vere Gardens, Kensington",9,4,5,19,28,51.501737,-0.18498
692851,2026-03-22 07:15:00+00,BikePoints_163,"Sloane Avenue, Knightsbridge",5,5,0,19,27,51.493184,-0.167894
692852,2026-03-22 07:15:00+00,BikePoints_428,"Exhibition Road, Knightsbridge",1,1,0,18,20,51.499917,-0.174554
692853,2026-03-22 07:15:00+00,BikePoints_432,"Exhibition Road Museums 1, South Kensington",1,0,1,11,13,51.496468,-0.173796
692854,2026-03-22 07:15:00+00,BikePoints_482,"Exhibition Road Museums 2, South Kensington",2,2,0,12,14,51.495947,-0.173689
692855,2026-03-22 07:16:00+00,BikePoints_392,"Imperial College, Knightsbridge",3,3,0,28,33,51.499428,-0.179702
692856,2026-03-22 07:16:00+00,BikePoints_878,"Victoria & Albert Museum, South Kensington",0,0,0,28,30,51.495898,-0.173009
692857,2026-03-22 07:16:00+00,BikePoints_258,"Kensington Gore, Knightsbridge",1,1,0,21,23,51.501432,-0.178656
692858,2026-03-22 07:16:00+00,BikePoints_266,"Queen's Gate (North), Kensington",0,0,0,37,41,51.501026,-0.180246
692859,2026-03-22 07:16:00+00,BikePoints_150,"Holy Trinity Brompton, Knightsbridge",17,17,0,10,28,51.497056,-0.168917
692860,2026-03-22 07:16:00+00,BikePoints_378,"Natural History Museum, South Kensington",10,10,0,29,42,51.495592,-0.179077
692861,2026-03-22 07:16:00+00,BikePoints_350,"Queen's Gate, Kensington Gardens",4,4,0,12,21,51.501715,-0.179854
692862,2026-03-22 07:16:00+00,BikePoints_356,"South Kensington Station, South Kensington",0,0,0,13,15,51.494412,-0.173881
692863,2026-03-22 07:16:00+00,BikePoints_231,"Queen's Gate (Central), South Kensington",9,9,0,21,31,51.493967,-0.178732
692864,2026-03-22 07:16:00+00,BikePoints_97,"Gloucester Road (North), Kensington",0,0,0,16,18,51.497924,-0.183834
692865,2026-03-22 07:16:00+00,BikePoints_113,"Gloucester Road (Central), South Kensington",3,3,0,15,19,51.496462,-0.183289
692866,2026-03-22 07:16:00+00,BikePoints_292,"Montpelier Street, Knightsbridge",12,12,0,4,16,51.498884,-0.165471
692867,2026-03-22 07:16:00+00,BikePoints_300,"Serpentine Car Park, Hyde Park",7,5,2,4,18,51.505014,-0.17306
692868,2026-03-22 07:16:00+00,BikePoints_405,"Gloucester Road Station, South Kensington",5,5,0,8,15,51.494185,-0.18267
692869,2026-03-22 07:16:00+00,BikePoints_187,"Queen's Gate (South), South Kensington",8,7,1,15,25,51.492479,-0.178433
692870,2026-03-22 07:16:00+00,BikePoints_404,"Palace Gate, Kensington Gardens",2,0,2,3,13,51.502042,-0.1844
692871,2026-03-22 07:16:00+00,BikePoints_36,"De Vere Gardens, Kensington",9,4,5,19,28,51.501737,-0.18498
692872,2026-03-22 07:16:00+00,BikePoints_163,"Sloane Avenue, Knightsbridge",5,5,0,19,27,51.493184,-0.167894
692873,2026-03-22 07:16:00+00,BikePoints_428,"Exhibition Road, Knightsbridge",1,1,0,18,20,51.499917,-0.174554
692874,2026-03-22 07:16:00+00,BikePoints_432,"Exhibition Road Museums 1, South Kensington",1,0,1,11,13,51.496468,-0.173796
692875,2026-03-22 07:16:00+00,BikePoints_482,"Exhibition Road Museums 2, South Kensington",2,2,0,12,14,51.495947,-0.173689
692876,2026-03-22 07:17:00+00,BikePoints_392,"Imperial College, Knightsbridge",3,3,0,28,33,51.499428,-0.179702
692877,2026-03-22 07:17:00+00,BikePoints_878,"Victoria & Albert Museum, South Kensington",0,0,0,28,30,51.495898,-0.173009
692878,2026-03-22 07:17:00+00,BikePoints_258,"Kensington Gore, Knightsbridge",1,1,0,21,23,51.501432,-0.178656
692879,2026-03-22 07:17:00+00,BikePoints_266,"Queen's Gate (North), Kensington",0,0,0,37,41,51.501026,-0.180246
692880,2026-03-22 07:17:00+00,BikePoints_150,"Holy Trinity Brompton, Knightsbridge",17,17,0,10,28,51.497056,-0.168917
692881,2026-03-22 07:17:00+00,BikePoints_378,"Natural History Museum, South Kensington",10,10,0,29,42,51.495592,-0.179077
692882,2026-03-22 07:17:00+00,BikePoints_350,"Queen's Gate, Kensington Gardens",4,4,0,12,21,51.501715,-0.179854
692883,2026-03-22 07:17:00+00,BikePoints_356,"South Kensington Station, South Kensington",0,0,0,13,15,51.494412,-0.173881
692884,2026-03-22 07:17:00+00,BikePoints_231,"Queen's Gate (Central), South Kensington",9,9,0,21,31,51.493967,-0.178732
692885,2026-03-22 07:17:00+00,BikePoints_97,"Gloucester Road (North), Kensington",0,0,0,16,18,51.497924,-0.183834
692886,2026-03-22 07:17:00+00,BikePoints_113,"Gloucester Road (Central), South Kensington",3,3,0,15,19,51.496462,-0.183289
692887,2026-03-22 07:17:00+00,BikePoints_292,"Montpelier Street, Knightsbridge",12,12,0,4,16,51.498884,-0.165471
692888,2026-03-22 07:17:00+00,BikePoints_300,"Serpentine Car Park, Hyde Park",7,5,2,4,18,51.505014,-0.17306
692889,2026-03-22 07:17:00+00,BikePoints_405,"Gloucester Road Station, South Kensington",5,5,0,8,15,51.494185,-0.18267
692890,2026-03-22 07:17:00+00,BikePoints_187,"Queen's Gate (South), South Kensington",8,7,1,15,25,51.492479,-0.178433
692891,2026-03-22 07:17:00+00,BikePoints_404,"Palace Gate, Kensington Gardens",2,0,2,3,13,51.502042,-0.1844
692892,2026-03-22 07:17:00+00,BikePoints_36,"De Vere Gardens, Kensington",9,4,5,19,28,51.501737,-0.18498
692893,2026-03-22 07:17:00+00,BikePoints_163,"Sloane Avenue, Knightsbridge",5,5,0,19,27,51.493184,-0.167894
692894,2026-03-22 07:17:00+00,BikePoints_428,"Exhibition Road, Knightsbridge",1,1,0,18,20,51.499917,-0.174554
692895,2026-03-22 07:17:00+00,BikePoints_432,"Exhibition Road Museums 1, South Kensington",1,0,1,11,13,51.496468,-0.173796
692896,2026-03-22 07:17:00+00,BikePoints_482,"Exhibition Road Museums 2, South Kensington",2,2,0,12,14,51.495947,-0.173689
692897,2026-03-22 07:18:00+00,BikePoints_392,"Imperial College, Knightsbridge",2,2,0,29,33,51.499428,-0.179702
692898,2026-03-22 07:18:00+00,BikePoints_878,"Victoria & Albert Museum, South Kensington",0,0,0,28,30,51.495898,-0.173009
692899,2026-03-22 07:18:00+00,BikePoints_258,"Kensington Gore, Knightsbridge",1,1,0,21,23,51.501432,-0.178656
692900,2026-03-22 07:18:00+00,BikePoints_266,"Queen's Gate (North), Kensington",0,0,0,37,41,51.501026,-0.180246
692901,2026-03-22 07:18:00+00,BikePoints_150,"Holy Trinity Brompton, Knightsbridge",17,17,0,10,28,51.497056,-0.168917
692902,2026-03-22 07:18:00+00,BikePoints_378,"Natural History Museum, South Kensington",10,10,0,29,42,51.495592,-0.179077
692903,2026-03-22 07:18:00+00,BikePoints_350,"Queen's Gate, Kensington Gardens",4,4,0,12,21,51.501715,-0.179854
692904,2026-03-22 07:18:00+00,BikePoints_356,"South Kensington Station, South Kensington",0,0,0,13,15,51.494412,-0.173881
692905,2026-03-22 07:18:00+00,BikePoints_231,"Queen's Gate (Central), South Kensington",9,9,0,21,31,51.493967,-0.178732
692906,2026-03-22 07:18:00+00,BikePoints_97,"Gloucester Road (North), Kensington",0,0,0,16,18,51.497924,-0.183834
692907,2026-03-22 07:18:00+00,BikePoints_113,"Gloucester Road (Central), South Kensington",3,3,0,15,19,51.496462,-0.183289
